RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
276,22203524,Surname_276,718,Spain,Female,49.0,8,168936.38424584514,1,1,0,74465.86610535659,1
277,26769123,Surname_277,464,Germany,Female,48.0,8,105336.13450370677,4,0,0,49551.97137035898,1
278,45030102,Surname_278,575,Germany,Male,28.0,6,192586.5885640763,1,1,1,128169.29286104592,0
279,24250457,Surname_279,350,Spain,Male,40.0,6,111423.29724269621,4,1,1,98616.56058831808,1
280,20487429,Surname_280,580,Spain,Male,27.0,5,201363.90078049147,3,1,0,82686.39594569856,1
281,34059479,Surname_281,785,Spain,Female,51.0,0,13615.956865393047,3,1,0,131193.60872491758,0
282,69788367,Surname_282,451,Germany,Male,51.0,3,106504.98631823901,1,0,0,102989.1980468397,0
283,25763561,Surname_283,789,France,Female,55.0,3,201226.89772261406,2,1,1,134708.62885854003,0
284,82214548,Surname_284,593,France,Male,44.0,5,128981.00125175343,3,1,0,93693.43647930044,1
285,46959218,Surname_285,544,Germany,Female,21.0,8,41999.10976513885,1,1,0,49238.36087723833,1
286,40030158,Surname_286,783,Spain,Female,35.0,7,10043.11373430611,3,0,1,81796.62594542738,1
287,10458609,Surname_287,760,France,Female,45.0,1,160621.8200093462,2,0,0,89146.50388259628,0
288,69754475,Surname_288,471,Spain,Female,48.0,5,236300.85792363092,4,0,0,106343.07824043634,0
289,17930241,Surname_289,537,Germany,Female,49.0,7,46365.27934712195,2,1,0,72411.16003767197,1
290,86852409,Surname_290,797,Germany,Male,30.0,4,238565.79494960696,4,1,1,114898.71465897163,1
291,65677950,Surname_291,609,Spain,Male,50.0,5,202267.93048604546,2,1,0,83890.31870074291,1
292,24587338,Surname_292,811,France,Female,52.0,4,115953.92163083643,3,0,1,36603.02843604713,1
293,53848789,Surname_293,387,France,Female,29.0,9,9063.706241416447,1,0,1,21104.23426300111,1
294,89345260,Surname_294,684,France,Female,40.0,2,49561.584149894115,2,0,1,46078.53365547156,1
295,57797009,Surname_295,472,France,Female,31.0,8,20173.738666777797,3,0,0,106947.88808999839,1
296,82013915,Surname_296,433,Spain,Male,24.0,5,194682.38279879175,1,1,0,35532.509871383896,0
297,78351625,Surname_297,429,Germany,Male,19.0,3,234697.32818425074,3,0,1,130362.81725100566,1
298,53168892,Surname_298,760,France,Male,29.0,1,227487.0377284398,2,1,1,68838.4335558169,1
299,85148868,Surname_299,839,Spain,Male,23.0,7,100018.79728029192,4,0,1,24170.96323308906,1
300,42382737,Surname_300,691,Germany,Female,48.0,2,179075.9903674175,2,1,0,67972.21297510926,1
301,19633366,Surname_301,794,Spain,Female,25.0,0,38494.62301155118,1,1,1,54675.430647493915,1
302,39793816,Surname_302,609,Germany,Female,45.0,5,108395.62503161468,3,1,0,149269.88917516818,1
303,83966994,Surname_303,604,Germany,,29.0,2,89410.2247923908,3,0,1,75403.53829610471,1
304,58679689,Surname_304,502,Germany,Male,43.0,0,201473.3892806093,3,1,0,55595.325489593895,0
305,11847087,Surname_305,353,Spain,Female,43.0,7,164262.70234850235,3,0,1,137703.6458608499,0
306,85830609,Surname_306,542,Spain,Female,33.0,0,159254.97173576834,4,0,0,99758.51075114467,1
307,33436823,Surname_307,506,France,Female,39.0,8,188119.13512016894,1,0,1,127501.33591360555,1
308,82329777,Surname_308,630,France,Male,44.0,7,228537.36978577223,4,1,0,144380.8702673192,0
309,32131440,Surname_309,472,Spain,Female,32.0,9,98505.96315635533,4,0,0,104605.50145297946,1
310,53518302,Surname_310,422,France,Male,25.0,1,225976.1161880874,4,1,0,79727.65591942806,0
311,39952621,Surname_311,512,Germany,Female,24.0,1,147320.23575028317,3,1,0,100861.39550571684,0
312,15238899,Surname_312,798,Germany,Female,50.0,6,16809.660552936646,4,1,1,113817.72545363902,0
313,21003015,Surname_313,577,Germany,Female,55.0,1,147947.71197424264,4,1,1,135463.4514932767,1
314,57443438,Surname_314,500,Germany,,52.0,7,42950.117042846265,1,0,0,85001.63038199558,1
315,40433233,Surname_315,724,Spain,Male,49.0,1,171572.83762586437,3,1,0,93051.05711521379,0
316,72759931,Surname_316,446,Spain,Female,42.0,6,61599.53089373357,2,1,1,63388.894064951404,1
317,46404165,Surname_317,609,France,Male,33.0,7,64063.290908317336,1,1,0,92571.41718062684,0
318,76019580,Surname_318,702,France,Female,48.0,1,86835.88500506498,2,1,1,87692.9879733109,1
319,73880706,Surname_319,662,France,Female,53.0,3,111756.65528620535,1,1,0,56748.23069700714,0
320,52691553,Surname_320,705,France,Female,40.0,5,130926.53000904837,4,0,1,52642.69763702179,1
321,36689538,Surname_321,811,France,Male,42.0,9,11297.942435660985,3,0,0,129269.64927599771,0
322,63969995,Surname_322,721,Spain,Male,39.0,6,62612.4252777624,1,1,1,75308.54084688515,1
323,64064807,Surname_323,521,France,Male,19.0,4,21019.181504470045,1,1,0,107726.81788567321,1
324,63518222,Surname_324,492,Germany,Male,19.0,2,68844.80682598345,4,1,0,59573.799896172,0
325,30647095,Surname_325,371,France,Female,27.0,0,116284.56229727699,2,1,0,25999.95848884787,0
326,73983362,Surname_326,520,Spain,,33.0,0,156087.77405546306,1,0,1,33112.06077124397,1
327,46237646,Surname_327,432,France,Male,20.0,3,195645.2534173323,3,1,1,145909.63494736096,1
328,71563949,Surname_328,745,Spain,Female,22.0,5,64219.270780467436,3,1,1,106249.22610073225,1
329,62484069,Surname_329,517,France,Male,51.0,5,180358.23037982814,3,0,1,101569.41884437192,0
330,37407875,Surname_330,442,France,Female,26.0,7,232840.10202165268,1,0,1,117858.7909823393,0
331,17033740,Surname_331,786,Germany,Male,48.0,6,106607.69941832268,2,1,1,38294.2543290799,1
332,84351704,Surname_332,572,France,Female,42.0,2,22525.294860177346,1,0,1,105136.69838246929,1
333,11352894,Surname_333,597,Spain,Female,49.0,9,32534.099782446978,4,0,1,82709.54822224053,1
334,78395696,Surname_334,766,Germany,Female,56.0,0,113834.2695616765,4,0,1,109743.67206219479,1
335,74023606,Surname_335,695,Spain,Male,37.0,0,103681.82029663483,1,0,1,128764.76537697672,0
336,17071560,Surname_336,714,Spain,Female,33.0,6,66169.40804823498,2,0,1,61599.0806705284,1
337,63089717,Surname_337,486,France,Male,25.0,3,105856.79239900681,1,0,1,143105.6792665099,0
338,65554039,Surname_338,551,France,Male,41.0,2,156111.86407042277,4,1,1,53275.74468419521,1
339,98520757,Surname_339,537,France,Female,36.0,2,201404.27329875226,2,1,0,113547.56201082571,1
340,38952138,Surname_340,483,Spain,Male,55.0,9,92354.39572300525,4,1,1,95396.30998829799,0
341,97917595,Surname_341,738,France,Male,27.0,9,51137.58233473798,3,1,1,53632.05905689475,1
342,67088831,Surname_342,589,Spain,Female,32.0,1,199202.07176115428,1,0,1,89638.39299315991,0
343,95844203,Surname_343,764,Spain,Male,26.0,4,242706.80835608154,4,0,0,120151.81934507359,1
344,41254632,Surname_344,370,France,Male,30.0,5,122566.11782227473,2,1,0,18989.405026859607,1
345,71538429,Surname_345,824,Germany,Male,32.0,0,31075.53781811201,3,0,1,29674.680530675367,1
346,28495048,Surname_346,470,Germany,Male,18.0,8,174997.89424430236,4,1,0,58771.01681881233,1
347,70725369,Surname_347,677,France,Female,50.0,2,221881.2407868496,3,0,0,105310.94512694741,0
348,91780191,Surname_348,372,Germany,Male,26.0,1,195913.00112958357,2,0,0,29278.89757840361,0
349,91391733,Surname_349,667,Germany,Male,51.0,8,233107.24059580185,4,1,0,24580.934983080602,1
350,24263837,Surname_350,684,Germany,Male,34.0,7,81602.69791960018,2,0,0,66518.8707939861,1
351,62895117,Surname_351,652,Spain,Female,37.0,0,244268.14293597685,1,0,1,14750.342784249755,0
352,68826201,Surname_352,504,France,Female,23.0,1,154706.09399967408,2,1,0,63284.25309083459,1
353,56688858,Surname_353,564,Germany,Male,56.0,8,169608.02021347033,4,0,0,84640.77481779715,0
354,96907553,Surname_354,489,Germany,Male,35.0,6,217093.19089913485,3,1,0,93964.05061449381,1
355,62199552,Surname_355,827,Germany,Female,22.0,8,185488.4042896596,3,1,1,81495.61776213624,0
356,88869084,Surname_356,740,Spain,Female,47.0,5,122362.10058948962,3,0,0,52863.2909214971,1
357,98333956,Surname_357,728,France,Male,20.0,8,92673.07574979303,2,1,1,93281.67210910778,0
358,85102867,Surname_358,799,Spain,Female,50.0,7,137229.87593753517,2,0,1,130139.44397755753,1
359,45274716,Surname_359,398,Spain,Female,36.0,3,206194.37173398357,4,1,1,92205.1996850022,0
360,36424372,Surname_360,542,Spain,Female,28.0,6,138789.72597319778,1,0,0,137803.09160203364,1
361,57063389,Surname_361,597,Germany,Male,52.0,0,192665.14550422915,3,1,1,121783.19150438464,0
362,74996231,Surname_362,544,Spain,Male,39.0,4,138503.6117085858,1,1,0,146178.36490392918,1
363,39763572,Surname_363,660,Spain,Female,45.0,7,33281.2559359546,2,1,1,31864.366040623132,1
364,25874247,Surname_364,599,Germany,Male,41.0,1,161865.0593570366,4,0,0,48381.555775047564,1
365,12655377,Surname_365,517,France,Male,34.0,0,114734.41446640095,3,0,0,23512.573360131093,1
366,77696321,Surname_366,847,Germany,Female,29.0,8,10417.40230287949,3,1,1,138863.78237902818,1
367,84386683,Surname_367,721,Spain,Female,41.0,3,212485.27560052174,4,1,1,117985.92005378309,0
368,13505545,Surname_368,447,France,Female,45.0,2,129821.76293434897,1,0,0,132930.7010617043,0
369,63672786,Surname_369,575,Spain,Female,19.0,4,165005.55350111015,3,1,1,38845.70744572502,1
370,32165485,Surname_370,803,France,Male,25.0,3,232227.23044041297,2,1,0,80885.19570517562,1
371,82554865,Surname_371,545,Germany,Female,50.0,0,57455.17397081229,1,1,1,41318.75263545923,1
372,16890369,Surname_372,557,France,Female,41.0,5,177807.3196367868,4,1,1,111426.43683395296,0
373,56331501,Surname_373,495,France,Female,38.0,2,210934.8111941397,1,0,0,123717.27458704363,0
374,16284473,Surname_374,584,Spain,Male,53.0,7,131571.3300590837,2,0,1,70958.92849838473,0
375,55591646,Surname_375,776,France,Female,21.0,0,179904.19109163005,1,0,0,141005.77683762778,1
376,90832650,Surname_376,494,France,Female,32.0,8,27839.313070662647,1,1,0,55053.61541586018,0
377,52302926,Surname_377,746,France,,56.0,0,76607.76127932101,3,0,1,119813.00966308963,0
378,58271168,Surname_378,395,Germany,Male,40.0,7,174668.89159241482,1,0,0,145037.22799785886,0
379,13173097,Surname_379,430,Spain,Female,47.0,4,196009.30114608322,3,1,1,110838.94299337991,1
380,93971183,Surname_380,696,France,Male,30.0,7,167395.17079689808,3,0,1,22961.45010396125,1
381,20967339,Surname_381,552,Germany,Male,38.0,4,140452.50209884066,4,0,0,122833.50967378891,0
382,14473600,Surname_382,773,France,Female,51.0,3,241432.4556763003,4,0,0,92354.5858795543,0
383,68020049,Surname_383,551,France,Male,49.0,1,22242.154215711573,3,1,0,123644.716040976,0
384,15239861,Surname_384,372,Germany,Female,39.0,5,41016.756295748884,1,0,0,74791.71547780855,0
385,23043776,Surname_385,540,Germany,Female,22.0,0,219014.91386337287,3,0,1,75169.92173059337,0
386,36380513,Surname_386,431,France,Female,24.0,0,79867.24489144898,1,1,1,109710.21323946872,1
387,72556978,Surname_387,704,France,Male,22.0,4,110718.06799839603,2,1,1,115665.44489582158,1
388,73011031,Surname_388,654,France,Male,33.0,1,228398.7467238353,1,1,0,52865.988116473214,0
389,93272417,Surname_389,640,France,Female,47.0,5,5187.040588102931,3,1,1,142343.38972790277,1
390,24927206,Surname_390,675,Spain,Female,28.0,1,183433.56383440833,1,0,1,138579.41982267835,0
391,58415094,Surname_391,816,Spain,Male,18.0,1,5440.005508032308,4,1,1,45769.770048273866,1
392,90606365,Surname_392,520,France,Female,37.0,5,175682.8410247839,2,1,1,23746.240928260188,0
393,52526406,Surname_393,442,Spain,Male,54.0,5,124658.33204489764,4,1,1,137821.7810739543,1
394,67948582,Surname_394,481,Germany,Female,49.0,7,224077.39251538782,3,1,1,13865.27500623789,1
395,66419766,Surname_395,444,Spain,Male,21.0,2,213060.8873640818,2,0,1,62181.71789283896,0
396,62019807,Surname_396,577,Spain,Male,48.0,0,107281.07753018287,3,0,0,148151.40026266105,1
397,32221778,Surname_397,824,France,Male,48.0,7,194307.86709977442,3,1,0,112234.78304126616,1
398,80134612,Surname_398,546,Spain,Female,23.0,8,205010.6211990874,2,1,0,148611.34092669273,0
399,41527843,Surname_399,709,France,Male,37.0,1,3578.052653135877,3,1,0,32002.06266198152,1
400,44189250,Surname_400,646,France,Male,51.0,0,204009.5751692398,2,1,0,54106.69819402444,1
401,18879669,Surname_401,795,Germany,Female,45.0,8,136269.9401702591,4,0,1,95436.23440842984,0
402,83390678,Surname_402,547,France,Male,29.0,2,10149.15759500326,1,1,1,83286.10550900434,1
403,32932396,Surname_403,720,Spain,Female,25.0,5,80741.94868729415,1,1,1,38920.671658344436,0
404,26603652,Surname_404,783,Spain,Female,45.0,3,154044.4319549086,4,0,0,12356.795289211834,0
405,98635333,Surname_405,467,Germany,Female,30.0,1,129423.44505905152,1,1,1,121744.51111007395,0
406,70032893,Surname_406,521,Germany,Female,22.0,3,8429.28464605519,3,0,0,120815.99065594898,1
407,74830854,Surname_407,369,France,,29.0,9,11502.95998926154,4,0,0,115824.25950375244,1
408,87870990,Surname_408,559,Germany,Male,34.0,3,155533.00263731356,4,1,0,75165.6672673666,1
409,48194524,Surname_409,785,Germany,Male,31.0,4,73878.82459293432,4,0,1,137949.72539082455,1
410,30300106,Surname_410,620,France,Male,52.0,4,241820.67235656892,3,0,1,149757.15688811796,1
411,44154577,Surname_411,825,Spain,Female,30.0,6,180713.07144062326,1,0,1,143807.530673121,0
412,23377174,Surname_412,499,France,Male,54.0,4,1095.0648427338895,2,1,0,80819.66809718283,1
413,69165224,Surname_413,819,France,Female,49.0,8,189103.25172335762,1,0,1,149378.16891313778,1
414,67610218,Surname_414,568,Germany,Male,54.0,2,247535.61898906715,2,0,1,103142.11404814335,1
415,61246941,Surname_415,526,France,Male,33.0,4,24662.111198605537,1,0,0,81790.53958048152,0
416,75058439,Surname_416,660,Spain,Female,43.0,5,201554.20022539585,1,1,0,131403.84190764284,1
417,83469761,Surname_417,756,Germany,Female,25.0,7,81396.2215880368,2,1,1,128676.27738027032,0
418,51778985,Surname_418,394,Germany,Male,49.0,3,219503.60478257659,4,0,0,59221.5202019599,1
419,82594312,Surname_419,395,France,Male,51.0,5,233468.24862969626,1,0,1,147289.76254928502,0
420,75682602,Surname_420,438,Spain,Male,42.0,2,156689.46569963882,4,0,1,107440.50082443755,1
421,14617264,Surname_421,729,France,Female,24.0,2,96177.74279720118,2,1,0,100056.56209376043,1
422,68098034,Surname_422,487,Germany,Female,22.0,4,116417.280993073,4,0,1,54304.81810558049,0
423,90511652,Surname_423,384,Germany,Male,44.0,2,33802.56886632094,2,0,1,109001.36782747209,1
424,80687205,Surname_424,424,France,Male,28.0,0,66862.43532111568,3,1,0,23229.293687630197,1
425,61052263,Surname_425,556,France,Male,58.0,9,78076.33201525413,2,1,0,137926.0231638701,1
426,18985409,Surname_426,557,Spain,Female,34.0,4,91793.41531292014,2,1,1,61672.22746761506,1
427,88873658,Surname_427,762,Germany,Male,37.0,8,223817.35444012104,4,1,0,83221.92116064357,1
428,46592376,Surname_428,523,Germany,Female,48.0,4,134006.6140989937,1,0,1,108816.01230386944,1
429,31121860,Surname_429,554,Spain,Female,39.0,5,19110.47358178214,2,1,0,99534.51336980799,0
430,45608837,Surname_430,439,France,Female,32.0,6,21402.938346133604,2,1,0,80923.80994838761,0
431,55414131,Surname_431,441,Germany,Female,24.0,8,147061.11354506956,3,1,0,42481.17564726998,0
432,38359586,Surname_432,578,Spain,Male,49.0,5,238305.31956451057,3,1,1,53423.36346313748,0
433,58424632,Surname_433,424,France,Female,44.0,9,163047.6095600398,1,1,1,108877.82678464278,1
434,96573885,Surname_434,603,France,Female,24.0,5,186713.83897711406,2,1,1,10320.82399896378,0
435,68202911,Surname_435,747,Spain,Female,39.0,7,64447.235766178084,2,1,0,25067.642891134332,0
436,30663042,Surname_436,673,Germany,Male,42.0,4,225566.29352776424,2,0,1,13559.62039519275,0
437,49170724,Surname_437,353,France,Female,57.0,6,93118.69893450444,1,1,0,17655.740414006672,0
438,67198471,Surname_438,442,Spain,Male,19.0,2,242883.40516478274,3,0,0,48289.52996216685,0
439,83710039,Surname_439,504,France,Male,45.0,0,194214.67734603587,1,1,0,133938.7513316201,0
440,92747034,Surname_440,832,Spain,Male,54.0,9,134471.4183186978,4,0,1,16418.79274408874,0
441,60141584,Surname_441,426,Spain,Female,59.0,6,168208.68068332341,2,1,0,147340.56951615482,1
442,23853763,Surname_442,539,France,Female,43.0,6,21861.915682260784,2,0,1,130145.1548378317,0
443,44352040,Surname_443,404,France,Male,41.0,3,170439.6402088135,3,0,0,114281.27340299003,1
444,69928254,Surname_444,393,Spain,Male,28.0,7,130372.07863092067,1,0,1,133209.43574935885,0
445,37137367,Surname_445,366,France,Male,36.0,8,45292.803934800424,2,1,0,144788.4649412906,1
446,40070408,Surname_446,375,Spain,Male,28.0,0,133499.1646099985,1,1,0,92229.91940954172,1
447,53018440,Surname_447,500,France,Female,53.0,0,129457.31527458596,1,1,0,47247.586917315544,0
448,49064581,Surname_448,729,Germany,,31.0,6,245216.28285315927,4,1,1,14698.752950956628,1
449,31985574,Surname_449,794,Spain,Male,53.0,5,223932.4287052775,2,1,1,70880.83368783492,1
450,63884838,Surname_450,625,France,Female,34.0,5,98983.35468671485,2,1,1,19322.62486029414,0
451,60102695,Surname_451,519,Germany,Female,27.0,9,40589.826373502365,1,1,0,97206.19871713665,0
452,22836906,Surname_452,618,Spain,Male,36.0,5,79051.05177127871,4,1,1,51538.266999731415,1
453,44579846,Surname_453,793,Spain,Male,25.0,7,84304.80932198343,3,0,0,20762.50807727355,0
454,95376912,Surname_454,406,Spain,Male,52.0,4,37940.698537749144,4,1,0,36101.82950004023,1
455,99078571,Surname_455,585,Spain,Male,34.0,8,40303.182211647334,3,1,0,132839.4777924896,0
456,66059707,Surname_456,469,France,Male,55.0,1,188323.52636337612,4,1,1,114782.99219728443,0
457,40106285,Surname_457,815,Spain,Male,44.0,7,89933.68388550945,3,0,0,147063.2241027391,0
458,93095308,Surname_458,697,France,Male,42.0,6,9667.640303633012,3,0,1,76825.90099183311,1
459,88704065,Surname_459,607,Germany,Female,58.0,0,95261.41252397413,2,0,0,69726.80281551837,1
460,93026794,Surname_460,677,France,Female,36.0,2,25717.960995574413,2,0,1,109671.47297577481,0
461,91049193,Surname_461,418,Spain,Female,49.0,4,2797.490922460927,3,0,0,19448.938062913072,1
462,61299243,Surname_462,727,Spain,Female,53.0,1,43288.133154800176,1,1,1,25776.78020595087,1
463,14466716,Surname_463,452,Spain,Female,35.0,8,117690.39820557875,4,0,0,145754.52897585265,1
464,61146276,Surname_464,378,France,Male,44.0,0,40730.39469615094,4,1,1,46066.55950511247,0
465,58377020,Surname_465,398,Spain,Male,59.0,1,17432.917566478744,1,0,0,70433.44981140061,0
466,60549137,Surname_466,491,France,,43.0,1,40801.143791725946,2,1,1,118351.70682614695,0
467,75005978,Surname_467,452,Germany,Female,44.0,2,50343.707914007166,3,1,0,82940.02565607538,1
468,99923479,Surname_468,752,Germany,Female,45.0,6,51499.50532080333,4,0,1,24427.862660188643,0
469,56839030,Surname_469,423,Spain,Male,40.0,0,14456.700377132925,2,1,0,59131.74604943941,1
470,71602514,Surname_470,369,Germany,Male,21.0,5,171995.8967167356,3,0,1,52280.13642055682,1
471,66033631,Surname_471,385,France,Male,30.0,0,225393.4773944342,4,0,0,68803.68890455943,1
472,40890540,Surname_472,649,France,Male,41.0,8,131344.7423249937,3,0,1,84607.8366950745,1
473,11588423,Surname_473,598,Spain,Female,44.0,5,236642.65603878567,1,0,0,116571.2195183768,0
474,18799167,Surname_474,761,Spain,Male,33.0,1,54673.06341765665,4,1,0,100054.15419577768,1
475,50032219,Surname_475,516,Germany,Female,42.0,8,32326.46126368052,1,1,0,69693.40733774082,1
476,15202447,Surname_476,575,Spain,Female,46.0,1,56387.77722439606,1,0,0,21246.31248719176,0
477,18925578,Surname_477,519,Germany,Female,49.0,9,119561.9313172122,3,1,0,50341.54701128408,0
478,27173380,Surname_478,713,France,Female,42.0,4,47371.88252217098,4,1,0,96454.01568242324,1
479,66735548,Surname_479,750,Spain,Female,55.0,0,123173.98324833497,4,0,1,105054.29381138721,0
480,59926258,Surname_480,457,Spain,Female,57.0,5,138103.35351527607,2,1,0,143286.69110837774,1
481,99812235,Surname_481,780,Spain,Female,33.0,4,165375.5615440364,4,1,1,90017.96231011295,1
